client_id,first_name,last_name,age,date_of_birth,email,phone,country,monthly_salary_usd,annual_bonus_usd,monthly_expenses_usd,debt_to_income,savings_rate,net_worth_usd,account_balance_usd,account_type,account_age_years,join_date,customer_tenure_days,num_products,is_premium_client,monthly_transactions,avg_transaction_amount_usd,failed_transactions,international_txn_pct,preferred_channel,last_login_days_ago,last_transaction_date,credit_score,num_loans,loan_default_risk,credit_card_limit_usd,payment_on_time_pct
CLI-7CAC9999,Christopher,Valencia,44,1981-05-13,cvalencia@yahoo.com,+56 9 5471 7165,Chile,832.98,956.99,1180.92,1.4176980431758286,-0.1041,14788.74,12968.18,premium,4.4,2022-08-28,1298,5,1,26,175.21,2,0.1607,branch,2,2026-03-13,664,5,0.8748,1952.11,0.2993
CLI-758CD694,Joseph,Hoffman,43,1982-03-22,joseph84@gmail.com,+54 9 3544 7146,Argentina,694.11,858.3,634.89,0.9146801494638753,0.4415,45501.63,1777.33,savings,1.2,2025-10-20,149,4,0,11,99.74,1,0.1415,app,7,2026-03-04,583,1,0.7634,1428.23,0.274
CLI-878373A4,Tammy,Wolf,27,1998-12-30,tammy.wolf@outlook.com,+55 (031) 6903-6013,Brazil,1267.33,2832.41,954.63,0.7532618815902642,0.5931,33917.54,1640.82,premium,10.3,2016-05-02,3607,4,1,22,418.08,1,0.2182,web,3,2026-03-12,607,1,0.6151,2715.07,0.3378
CLI-E1F92BD6,Jeffrey,Garcia,51,1974-10-18,jgarcia@hotmail.com,+57 608 824 43 56,Colombia,1086.12,5790.4,999.27,0.9200304319279523,0.578,14342.8,7041.08,checking,18.1,2008-06-22,6478,2,0,14,108.67,1,0.2914,web,3,2026-03-11,775,1,0.364,2970.86,0.7811
CLI-8A7C8FB4,Dave,Jimenez,28,1997-10-30,jimenez.d@icloud.com,(+57) 603 872 45 37,Colombia,853.24,5273.7,702.89,0.8237857978346743,0.2725,12423.1,3135.86,checking,2.0,2024-06-09,647,2,0,8,11.7,1,0.0121,app,0,2026-03-17,781,0,0.2888,2351.93,0.8335
CLI-705192DB,Sierra,Shaffer,45,1980-10-20,shaffer.s@yahoo.com,792-836-8769,Mexico,964.93,2204.07,933.32,0.9672375745603441,0.3418,19100.34,3082.29,checking,6.8,2020-12-07,1927,6,0,5,274.95,3,0.037,app,1,2026-03-08,743,2,0.4687,2530.39,0.6791
CLI-085A80B5,Sandra,Scott,55,1970-04-10,sandra.scott@gmail.com,+1-910-374-7000,Ecuador,338.77,1155.02,645.95,1.906732776587812,-0.0246,5723.17,1094.77,premium,16.9,2010-12-25,5562,3,1,28,3.86,2,0.0218,ATM,0,2026-03-17,732,1,0.9423,875.22,0.2292
CLI-E0293629,Tiffany,Cole,34,1991-09-18,tiffany82@yahoo.com,236-270-0452x7616,Mexico,487.99,562.66,831.4,1.703727964699215,-0.0722,8648.26,6162.89,checking,17.4,2009-02-22,6233,3,0,6,1.75,2,0.0407,app,5,2026-03-09,768,4,0.8649,1322.74,0.2643
CLI-B21B5E77,Paige,Pierce,39,1987-01-21,pierce.p@gmail.com,546.243.2497x2768,Paraguay,619.83,149.87,610.97,0.9856960581119502,0.1215,-7104.74,2690.57,checking,4.6,2022-06-26,1361,2,0,9,16.09,0,0.0862,web,4,2026-03-10,660,3,0.6647,1443.84,0.4161
CLI-860D0553,Carmen,Jones,21,2004-07-19,jones.c@hotmail.com,+54 9 3954 0037,Argentina,558.35,391.96,614.63,1.1007887213062852,-0.0688,24414.89,5633.27,premium,13.7,2013-05-09,4696,3,1,21,29.98,2,0.1911,app,0,2026-03-12,669,2,0.7207,1318.36,0.0531
CLI-E8BDA4FA,Adam,Alvarez,49,1976-07-17,adam18@outlook.com,(366)430-6952x95710,Bolivia,584.54,2252.95,733.15,1.2542361416011911,-0.0034,10362.17,731.08,premium,17.6,2009-07-08,6097,1,1,31,64.03,0,0.0016,branch,6,2026-03-12,639,0,0.843,1318.31,0.1388
CLI-FE5B72FF,Jennifer,Mcmillan,63,1962-07-14,mcmillan.j@yahoo.com,956.179.7399,Canada,980.3,1417.32,2759.14,2.8145809820012246,0.0133,127311.57,617.76,premium,2.0,2025-09-28,171,3,1,24,216.99,0,0.005,branch,0,2026-03-15,734,3,0.99,2539.55,0.409
CLI-30C5EBBB,Ruben,Washington,43,1983-01-02,ruben7@yahoo.com,57 604 367 20 75,Colombia,575.31,2072.39,691.11,1.2012916936842517,-0.0773,22180.1,2039.37,premium,20.0,2007-09-28,6746,6,1,23,73.6,3,0.1687,web,4,2026-03-09,551,4,0.9107,1118.81,0.4115
CLI-9F59F75C,Courtney,Solomon,56,1970-01-24,csolomon@hotmail.com,732-528-0582x718,Peru,1675.52,1126.22,1181.72,0.7052861648049993,0.4405,27686.27,3293.11,savings,8.0,2019-10-11,2350,2,1,30,142.03,0,0.124,web,2,2026-03-09,688,0,0.3986,4068.56,0.626
CLI-9E52EE17,Joseph,Miller,39,1986-07-16,joseph.miller@outlook.com,(+57)6098643041,Colombia,1091.3,3239.43,999.8,0.9161561265604111,0.4553,20445.09,926.91,savings,15.8,2011-01-16,5540,3,0,10,398.89,2,0.5076,branch,0,2026-03-12,569,2,0.7863,2191.59,0.2707
CLI-CF543B77,Jasmine,Johnston,42,1983-11-17,jasmine.johnston@gmail.com,+573124366608,Colombia,370.82,302.37,578.89,1.5610866111788761,-0.1083,13002.27,1871.71,checking,8.6,2018-05-04,2875,4,0,12,60.14,0,0.1706,ATM,1,2026-03-12,682,0,0.9012,892.59,0.4185
CLI-D448B6A7,Debra,Fuller,23,2003-01-26,debra.fuller@icloud.com,+54 9 3287 6885,Argentina,920.11,4299.76,789.99,0.85857835044689,0.014,-14144.98,8071.16,savings,12.5,2014-06-25,4284,3,0,9,111.79,0,0.2262,app,3,2026-03-14,774,2,0.3245,2513.52,0.8564
CLI-3EB71F85,Jennifer,Hoffman,27,1999-03-10,jennifer24@gmail.com,717.869.7735,Canada,4167.61,4163.27,3829.16,0.918790520509929,0.0734,122840.43,11918.43,premium,14.1,2012-01-12,5179,4,1,21,1904.43,0,0.1206,app,0,2026-03-14,714,2,0.4982,10502.38,0.9059
CLI-1C5D1F2E,Matthew,Graves,42,1984-02-27,matthew20@hotmail.com,351.501.0145x660,Mexico,1639.77,5678.13,1418.69,0.8651757088702767,0.2153,25395.86,31703.8,premium,11.6,2015-01-12,4083,3,1,17,592.94,1,0.7178,ATM,1,2026-03-14,610,1,0.6851,3530.33,0.28
CLI-9938E29E,Joshua,Parker,37,1988-05-13,joshua68@hotmail.com,57 603 557 64 86,Colombia,788.56,69.25,724.68,0.9189963043118013,0.0915,289300.21,1646.8,premium,7.0,2019-12-12,2288,3,1,25,209.87,2,0.007,app,3,2026-03-14,829,2,0.2588,2307.23,0.532
CLI-BA211CDC,Mary,Bennett,54,1971-10-10,mbennett@gmail.com,(136)064-9893,Mexico,815.47,1963.27,967.12,1.185963304613311,-0.125,32953.47,1644.56,premium,13.3,2013-11-14,4507,5,1,33,22.88,2,0.1625,ATM,0,2026-03-16,720,2,0.6769,2072.25,0.2024
CLI-AE0951D5,Julia,Snyder,40,1985-09-01,jsnyder@icloud.com,301 304 56 69,Colombia,710.51,1971.58,659.44,0.9281227866909783,0.4035,9559.34,403.62,premium,17.5,2009-02-15,6240,6,1,24,438.03,1,0.0292,ATM,1,2026-03-07,609,0,0.7262,1527.18,0.2047
CLI-EA6D965B,Crystal,Richmond,48,1977-07-23,richmond.c@yahoo.com,1-386-053-7176x682,Mexico,365.73,600.7,738.54,2.019377305937242,0.01,7078.85,1099.51,checking,3.9,2023-02-02,1140,3,0,11,36.42,0,0.0388,web,0,2026-03-13,741,0,0.9547,956.49,0.4481
CLI-6AAA7F65,Jasmine,Richard,33,1992-09-03,jasmine3@yahoo.com,+1-697-242-5393,Venezuela,62.33,171.57,38.58,0.6189195252027803,0.2086,1495.54,124.67,checking,15.8,2011-09-02,5311,2,0,18,47.02,2,0.1331,branch,0,2026-03-11,742,4,0.2384,500.0,0.7163
CLI-C80F5027,Danielle,Jackson,40,1985-09-15,djackson@hotmail.com,(110)907-4895,Mexico,1088.8,1121.98,1088.51,0.9997368832051953,0.6782,43234.58,714.16,premium,5.7,2021-10-08,1622,3,1,22,345.77,2,0.1549,web,2,2026-03-14,658,3,0.678,2528.58,0.2779
CLI-0D4EE774,Michelle,Cabrera,46,1979-06-07,michelle66@gmail.com,342.911.4140x579,Panama,2057.78,3096.92,1622.83,0.7886338772120592,0.4617,44338.87,4667.8,premium,9.3,2017-02-22,3311,3,1,29,617.14,0,0.1027,ATM,2,2026-03-06,705,3,0.4217,5120.24,0.5709
CLI-066ABFF8,Jesus,Weaver,43,1983-03-10,jesus67@outlook.com,(302)883-9313,Mexico,593.22,367.01,806.96,1.360307806540562,-0.0166,9075.89,1610.93,savings,19.2,2007-05-25,6872,3,0,12,1.83,0,0.1555,web,2,2026-03-16,604,1,0.9103,1264.61,0.2524
CLI-6CE4A50D,Stephanie,Brown,23,2002-04-02,sbrown@gmail.com,1-560-573-5568x778,Mexico,214.82,434.13,604.03,2.8118367040712307,-0.0905,13909.87,527.84,premium,1.4,2025-08-17,213,2,1,32,26.1,0,0.0983,app,2,2026-03-14,796,0,0.99,603.52,0.6854
CLI-BD3484BD,Jessica,Taylor,45,1980-08-18,jtaylor@outlook.com,1-239-966-7558,Mexico,814.88,2334.81,921.28,1.130573284923897,-0.1351,31766.04,3012.68,checking,8.7,2018-01-25,2974,2,0,7,166.64,2,0.0011,app,0,2026-03-08,584,2,0.8593,1679.61,0.3263
CLI-50852859,Oscar,Rowe,54,1971-09-22,orowe@outlook.com,835.208.2994x1897,Mexico,3737.08,10388.73,2801.16,0.749558744602065,0.3378,47589.42,16386.93,premium,10.7,2016-07-07,3541,2,1,22,322.33,1,0.3888,app,3,2026-03-07,663,2,0.4872,8744.77,0.8382
CLI-32C16CD8,Martin,Moore,32,1993-09-16,mmoore@hotmail.com,+47(1)7372226569,Mexico,872.96,2205.19,928.1,1.0631624755411329,0.0482,19330.26,6400.19,checking,9.7,2017-05-28,3216,3,0,12,2.97,0,0.234,branch,3,2026-03-07,789,1,0.4364,2430.94,0.796
CLI-19BFA3BC,Sarah,Conley,50,1975-11-12,sarah93@icloud.com,470-334-0474,Peru,4648.78,10290.18,3229.08,0.6946067393896207,0.1403,73280.54,7891.33,premium,2.4,2024-02-07,770,4,1,20,824.13,1,0.0787,branch,0,2026-03-13,588,2,0.6144,9647.59,0.4522
CLI-9041D02A,Amy,Davis,35,1990-12-24,amy84@yahoo.com,840.877.8014,Mexico,518.8,888.4,809.49,1.560322682947694,-0.0347,6823.26,4003.59,premium,9.9,2017-10-15,3076,1,1,39,85.21,0,0.2145,branch,8,2026-03-05,597,2,0.9517,1093.14,0.5728
CLI-F767A43F,Laura,Patel,36,1989-10-07,lpatel@icloud.com,+56 61 338 7097,Chile,361.21,1396.94,764.85,2.1174533577306063,-0.1319,4950.63,1439.02,premium,12.2,2014-07-26,4253,6,1,23,38.33,2,0.3236,web,1,2026-03-11,699,0,0.9765,891.13,0.4295
CLI-A5783B09,Thomas,Jones,35,1991-02-18,jones.t@hotmail.com,414.370.5364x4276,Peru,962.74,2647.84,761.08,0.790529404339612,0.1658,36339.68,2333.54,premium,5.9,2021-02-11,1861,2,1,24,13.82,2,0.162,web,17,2026-02-26,659,0,0.527,2239.22,0.3505
CLI-5C091B6C,Susan,Horton,21,2005-01-11,horton.s@gmail.com,459.888.2314x5486,Ecuador,465.71,647.4,735.11,1.5784856316716618,-0.1419,7512.02,5655.58,premium,16.6,2010-12-15,5572,2,1,25,214.96,4,0.0502,app,8,2026-03-05,694,3,0.896,1140.72,0.2454
CLI-00175218,Sydney,Rodriguez,33,1992-11-01,srodriguez@gmail.com,+54 9 3364 9927,Argentina,569.8,549.99,631.39,1.1080794693096774,-0.0413,15563.68,1080.19,checking,6.5,2020-11-16,1948,3,0,8,71.64,1,0.0507,branch,2,2026-03-09,803,0,0.4382,1614.88,0.8713
CLI-D93342AF,Andrew,Harris,34,1991-07-09,andrew.harris@yahoo.com,001-414-470-8113x52267,Venezuela,133.05,495.8,98.6,0.7410321226534087,0.3504,4078.5,350.07,checking,11.6,2015-04-08,3997,4,0,9,1.21,2,0.1364,app,1,2026-03-09,755,4,0.2863,500.0,0.7233
CLI-424662CE,Madeline,Bell,54,1972-01-03,madeline.bell@outlook.com,+54 9 3335 3140,Argentina,431.79,510.34,478.93,1.1091599694865686,-0.0218,-1608.54,639.9,checking,5.2,2021-04-21,1792,4,0,11,276.04,3,0.0737,web,14,2026-02-28,819,0,0.4035,1248.13,0.8878
CLI-286DFC33,Kathryn,Khan,54,1972-02-25,kkhan@outlook.com,(916)487-3356x6655,Peru,1061.01,2037.02,1106.43,1.042808423582137,-0.132,23473.69,2102.16,savings,20.0,2007-09-12,6762,1,1,23,242.4,1,0.1361,web,0,2026-03-18,651,2,0.7186,2437.83,0.4518
CLI-1216BE19,James,Nash,33,1992-10-19,nash.j@outlook.com,6093815292,Colombia,1336.38,2020.12,1318.6,0.9866966239910689,0.377,36276.58,1133.57,premium,8.2,2018-12-09,2656,3,1,25,12.94,2,0.0793,app,2,2026-03-14,778,0,0.4048,3669.54,0.8398
CLI-884714ED,Sharon,Shannon,46,1979-12-09,sshannon@icloud.com,320 577 44 76,Colombia,985.2,3278.76,909.29,0.9229487928167189,0.4972,-6675.53,267.32,premium,6.8,2020-02-15,2223,3,1,23,52.4,3,0.0739,app,1,2026-03-12,760,3,0.3982,2642.65,0.4058
CLI-9E30B418,Tiffany,Fisher,34,1991-05-27,tiffany53@yahoo.com,301 328 93 74,Colombia,1302.75,1612.53,1307.65,1.0037590856630212,0.0253,21093.41,3112.46,premium,4.1,2022-10-08,1257,2,1,23,255.01,1,0.3709,app,4,2026-03-07,791,0,0.3888,3636.97,0.8047
CLI-BB77DBC3,Kelli,Hunter,34,1991-08-13,hunter.k@gmail.com,001-356-706-2984x1644,Paraguay,877.1,4689.58,811.56,0.9252717179594785,0.3161,12752.5,9978.64,savings,5.4,2021-09-23,1637,2,0,10,573.69,1,0.0058,app,4,2026-03-12,779,1,0.3592,2411.51,0.7822
CLI-49E9EF91,John,Davidson,52,1974-02-16,john32@icloud.com,6032494057,Venezuela,64.11,418.18,49.62,0.7739941648665724,0.0091,11203.94,66.03,premium,8.4,2018-04-02,2907,1,1,31,5.5,0,0.0576,app,7,2026-03-09,799,1,0.2289,500.0,0.7815
CLI-4C70338E,Cindy,Decker,32,1993-09-15,cdecker@icloud.com,001-734-945-8490x834,Uruguay,1229.51,1399.99,1186.56,0.9650673644053639,0.084,17748.52,1800.61,premium,14.8,2012-04-03,5097,3,1,20,955.27,0,0.0763,app,3,2026-03-14,772,3,0.4023,3350.05,0.868
CLI-C97632BF,Sara,Reeves,55,1970-08-01,sara97@icloud.com,+573114052111,Colombia,461.48,1691.16,663.98,1.4388027012947255,-0.0706,20148.71,1539.72,checking,8.2,2018-03-22,2918,3,0,14,65.45,0,0.4056,app,0,2026-03-08,658,2,0.8871,1071.72,0.2431
CLI-628EB384,Amber,Wright,46,1979-06-15,amber5@yahoo.com,1-074-738-6222x04042,Mexico,1390.66,2321.86,1414.69,1.0172798321114431,-0.1064,20990.39,4514.1,premium,18.6,2008-11-08,6339,6,1,13,52.76,1,0.0878,web,0,2026-03-16,776,2,0.4316,3808.77,0.8192
CLI-890B1639,Kevin,Bryant,37,1988-11-06,bryant.k@outlook.com,1-360-682-4141x178,Mexico,1112.71,3783.36,915.0,0.8223193445414634,0.1833,24822.9,3022.34,checking,20.0,2007-11-19,6694,3,0,12,75.63,2,0.1611,ATM,0,2026-03-15,585,0,0.706,2297.42,0.1622
CLI-765F2A16,Stacy,Smith,46,1980-02-06,stacy.smith@gmail.com,+1-828-534-0913x172,Bolivia,192.37,355.48,567.27,2.9488837460995088,-0.004,2949.58,48.26,premium,1.8,2025-05-19,303,4,1,28,15.5,1,0.731,app,5,2026-03-11,615,2,0.99,500.0,0.1931
CLI-0A33E79E,Joshua,Bennett,48,1977-09-11,bennett.j@icloud.com,(373)701-8041,Panama,1554.56,1949.28,1377.45,0.8860679750181547,0.5417,19981.9,3076.55,premium,11.3,2015-07-02,3912,5,1,30,787.68,1,0.1787,web,0,2026-03-17,611,0,0.6966,3352.36,0.1167
CLI-4754C928,Brandi,Johnson,44,1981-11-18,brandi.johnson@yahoo.com,(527)857-7483,Mexico,824.46,861.1,857.09,1.0395772560312273,0.0159,13953.45,1351.9,premium,11.5,2015-11-13,3778,4,1,20,154.25,1,0.1828,branch,6,2026-03-10,690,2,0.6395,2007.8,0.098
CLI-912AC4AC,Kevin,Robinson,43,1982-06-12,kevin34@icloud.com,467-498-7497x19214,Mexico,497.32,905.45,769.4,1.5470851229415123,-0.0139,-2182.65,1277.1,premium,3.2,2023-01-23,1150,3,1,42,14.69,0,0.244,app,0,2026-03-08,504,0,0.9778,884.64,0.1578
CLI-92B53CE2,Pamela,Moore,53,1973-01-01,pmoore@yahoo.com,7616995,Colombia,396.0,755.5,643.57,1.6251670203741695,0.036,19805.27,1428.99,premium,16.3,2010-11-04,5613,2,1,19,44.35,0,0.2541,app,15,2026-02-22,646,1,0.9388,902.88,0.4341
CLI-D3A8425D,Darlene,Barnes,28,1997-06-23,darlene.barnes@icloud.com,576033341152,Colombia,1324.7,3174.67,1120.46,0.8458227845007589,0.2814,25817.22,4851.33,premium,14.0,2013-05-19,4686,3,1,20,12.57,0,0.1043,app,1,2026-03-15,689,1,0.5003,3221.36,0.3135
CLI-33F40426,Tina,Day,37,1988-05-02,tina.day@yahoo.com,573167749775,Colombia,334.39,861.76,540.8,1.6172722967894835,-0.1012,7369.55,3238.72,savings,16.3,2010-01-10,5911,4,1,31,4.68,1,0.4602,app,3,2026-03-08,842,1,0.716,993.73,0.5131
CLI-75F244B3,Joshua,Yoder,34,1992-02-15,jyoder@yahoo.com,57 317 811 87 52,Colombia,458.18,1124.02,655.86,1.431457792843719,0.0233,-1731.13,360.25,savings,8.7,2018-11-06,2689,1,0,15,16.21,2,0.3311,ATM,3,2026-03-05,592,0,0.9334,957.33,0.0397
CLI-4BDE8BE2,Aimee,Powell,18,2007-08-29,aimee24@gmail.com,+1-327-641-1026x35065,Dominican Republic,1254.48,7392.52,892.04,0.7110790662255462,0.1799,24798.67,1261.6,savings,3.9,2023-10-18,882,2,0,13,24.6,2,0.0233,app,2,2026-03-12,738,0,0.2997,3267.55,0.8128
CLI-A8AB006D,Paige,Davis,39,1986-05-09,pdavis@hotmail.com,987-686-1581x88881,Guatemala,296.31,690.31,634.4,2.1410242489393703,0.0041,9188.33,1799.57,savings,17.9,2009-07-08,6097,1,0,8,38.06,1,0.26,web,1,2026-03-11,720,2,0.9735,752.98,0.2739
CLI-ED506C74,Emily,Patel,25,2001-01-06,emily43@gmail.com,(021) 2513 5804,Brazil,527.72,1588.5,517.65,0.9809184078327594,0.0318,17044.42,704.74,premium,14.8,2012-10-21,4896,6,1,25,32.62,2,0.3591,app,3,2026-03-11,638,2,0.7048,1188.3,0.0772
CLI-0C329C3E,Stephen,Hamilton,36,1989-12-12,hamilton.s@gmail.com,+56 9 5130 6935,Chile,1556.05,3632.67,1436.79,0.9233540024311864,0.1926,22986.46,3380.75,premium,16.7,2010-03-18,5844,2,1,29,25.94,0,0.1717,app,6,2026-03-07,628,0,0.6875,3448.94,0.462
CLI-DFE847EC,Mary,Olsen,45,1980-07-30,mary15@outlook.com,018004014542,Colombia,619.48,1706.57,733.07,1.1833624864825152,0.047,-11951.04,1310.24,premium,16.7,2010-07-10,5730,1,1,18,85.69,2,0.2552,branch,10,2026-03-04,780,2,0.5465,1705.39,0.0786
CLI-AA552FF0,Connor,Melton,28,1997-07-09,connor60@icloud.com,254-510-7541,Mexico,1116.25,1322.04,1141.54,1.0226548154925421,0.0323,55024.46,1345.9,savings,9.4,2017-08-10,3142,3,1,30,197.76,0,0.5786,web,2,2026-03-14,558,2,0.8485,2198.36,0.2432
CLI-12C2908E,Michael,Sanchez,40,1985-10-20,msanchez@hotmail.com,510-583-2483x486,Mexico,414.67,1173.96,826.48,1.993122418440325,-0.1164,6772.86,526.2,checking,6.3,2020-06-25,2092,4,0,11,23.87,0,0.2834,web,0,2026-03-10,476,5,0.99,696.65,0.3467
CLI-50A78400,Valerie,Villanueva,34,1991-11-07,valerie18@icloud.com,648.853.4637,Mexico,1651.27,8590.78,1610.39,0.9752396862486,0.1067,31236.38,5863.49,savings,6.2,2020-10-14,1981,3,1,23,246.82,1,0.1484,ATM,2,2026-03-12,530,2,0.8623,3088.85,0.3417
CLI-BCB843F0,Jonathan,Martin,44,1981-08-03,jonathan.martin@icloud.com,109-647-5228,Mexico,292.14,748.61,663.24,2.270250559017487,-0.1213,63397.78,388.25,premium,4.8,2022-12-27,1177,1,1,26,14.75,2,0.481,app,0,2026-03-17,803,3,0.9622,827.96,0.3459
CLI-E258E707,Matthew,Phillips,47,1978-12-06,matthew.phillips@hotmail.com,(742)413-7565,Peru,1055.85,2322.77,848.04,0.8031780740959041,0.0457,25775.6,3756.95,checking,12.4,2014-05-14,4326,4,0,12,407.74,1,0.0775,app,6,2026-03-11,650,4,0.5567,2422.24,0.0505
CLI-C44A6328,Danny,Lopez,59,1966-07-01,lopez.d@hotmail.com,826-274-2204x4931,Ecuador,421.42,1023.58,740.81,1.7578921236327463,0.0021,-6604.02,546.22,savings,7.1,2019-04-16,2528,3,1,22,5.33,0,0.3848,app,5,2026-03-11,756,2,0.8936,1124.45,0.0677
CLI-2B5E806F,Joshua,Green,44,1981-08-11,joshua.green@hotmail.com,7969377337,Paraguay,852.94,979.63,863.1,1.0119143713015437,0.0356,19717.4,9072.81,savings,17.8,2009-07-22,6083,2,0,10,14.1,1,0.2763,ATM,2,2026-03-16,633,2,0.7327,1905.57,0.3351
CLI-63F1B1A9,James,Rogers,52,1973-06-27,rogers.j@outlook.com,9642492822,Bolivia,147.37,512.12,520.54,3.5322847857551456,-0.1242,2018.44,42.58,checking,14.8,2012-03-24,5107,3,0,7,32.89,4,0.1313,app,17,2026-02-21,739,1,0.99,500.0,0.1493
CLI-52C43EA7,Brian,Johnson,34,1991-12-01,brian67@outlook.com,4925460649,Venezuela,154.79,275.86,102.18,0.6600780090797428,0.4218,2665.09,407.87,checking,3.6,2023-04-06,1077,2,0,13,10.92,0,0.2331,app,1,2026-03-09,713,0,0.3155,500.0,0.9644
CLI-7ED56ED7,Thomas,Morgan,30,1995-07-20,tmorgan@hotmail.com,1-158-921-2380x9603,Mexico,477.49,895.81,667.69,1.398326931478534,-0.0143,6269.64,235.69,savings,3.2,2023-09-15,915,6,0,16,9.36,0,0.0538,ATM,0,2026-03-18,731,4,0.7819,1231.92,0.0856
CLI-BC00626A,Jacob,Newton,43,1982-05-09,jnewton@hotmail.com,+1 (145) 695-8149,Canada,8019.23,33843.75,6827.49,0.8513893119486722,0.5904,177416.53,21465.95,premium,19.8,2007-11-13,6700,4,1,22,1367.56,1,0.1647,app,11,2026-03-03,424,2,0.9189,12000.54,0.1405
CLI-05112355,David,Barrett,47,1978-10-28,barrett.d@yahoo.com,1-563-633-8629x6321,Mexico,241.41,842.16,651.85,2.7001789798909206,-0.0779,47116.77,322.89,savings,9.5,2017-01-26,3338,5,1,27,46.41,1,0.1459,app,0,2026-03-10,600,2,0.99,511.22,0.2086
CLI-8F63E625,Meghan,Estrada,31,1995-03-14,mestrada@icloud.com,57 602 228 04 34,Colombia,853.41,4141.75,883.81,1.0356170134982463,-0.0505,15365.61,1528.55,savings,13.8,2013-08-23,4590,2,0,10,7.57,0,0.0821,branch,0,2026-03-18,507,1,0.9025,1527.1,0.3334
CLI-4CC4F855,Michael,Bennett,51,1974-04-29,michael.bennett@yahoo.com,+1-361-546-5010x023,Peru,344.29,1237.1,458.77,1.3325028883876426,0.0155,4282.44,939.73,savings,15.9,2011-10-08,5275,1,0,14,44.19,1,0.1116,branch,3,2026-03-15,628,3,0.8824,763.11,0.5476
CLI-F27DA925,Roger,West,25,2000-11-02,roger80@hotmail.com,573181267979,Colombia,156.61,280.18,455.2,2.9065996001942787,0.0479,2355.04,655.79,checking,2.4,2024-11-18,485,4,0,10,13.55,0,0.0891,app,4,2026-03-14,784,1,0.99,500.0,0.0885
CLI-E8C027CF,Vanessa,Brown,29,1996-03-19,vbrown@outlook.com,9948828165,Uruguay,1776.1,6356.42,1778.05,1.0010982136021638,-0.1376,74127.41,3701.73,premium,12.1,2014-06-04,4305,4,1,23,8.65,0,0.1454,app,3,2026-03-15,764,1,0.4465,4789.2,0.9105
CLI-E7CC22EF,Jake,Herman,25,2001-03-15,jherman@yahoo.com,(+57) 320 542 67 79,Colombia,813.62,1745.98,782.99,0.9623515461960335,0.462,10876.67,3562.89,savings,10.3,2016-04-12,3627,3,0,12,33.66,1,0.1557,app,0,2026-03-13,680,2,0.6065,1952.69,0.3135
CLI-12A89C7C,Christina,Walker,58,1968-01-31,cwalker@yahoo.com,358.780.8818x8821,Peru,674.88,910.7,657.42,0.9741196982059718,0.1739,14117.67,973.25,premium,13.6,2013-03-12,4754,3,1,21,163.28,5,0.0334,branch,7,2026-03-04,728,1,0.5079,1734.04,0.0508
CLI-FD6DB116,Danielle,Porter,34,1991-04-03,danielle84@gmail.com,254.271.9353x10681,Venezuela,89.1,202.37,71.72,0.8049275722775643,0.0992,1405.98,23.5,premium,3.7,2023-06-20,1002,2,1,29,32.07,2,0.2645,branch,5,2026-03-04,700,1,0.4448,500.0,0.8069
CLI-F7E41191,Julie,Jones,35,1990-11-19,julie88@yahoo.com,(334)630-1689x30626,Bolivia,276.0,1022.42,608.36,2.2042381655861902,-0.0855,17537.42,207.61,premium,16.5,2010-10-13,5635,3,1,26,52.23,2,0.5634,branch,1,2026-03-15,586,1,0.99,570.83,0.368
CLI-CD41A1A4,Miguel,Sanchez,22,2003-08-09,miguel63@hotmail.com,(667)268-7362x4566,Mexico,332.11,196.84,689.05,2.074773328174835,-0.0622,8649.86,940.78,savings,19.0,2007-04-21,6906,3,1,18,52.04,2,0.0872,app,1,2026-03-08,782,3,0.9449,916.62,0.1901
CLI-11F3EB9D,Denise,Ramos,41,1985-03-08,denise28@yahoo.com,001-587-858-8209x0369,Venezuela,130.56,70.3,70.22,0.5378477713408648,0.1288,5240.24,573.72,premium,5.4,2021-01-01,1902,4,1,18,22.56,2,0.139,app,0,2026-03-14,787,2,0.1402,500.0,0.772
CLI-D879D046,Donna,Hall,25,2000-04-22,hall.d@hotmail.com,(+57) 309 987 39 18,Colombia,610.55,1441.94,788.17,1.2909145775842832,0.0317,10405.19,2957.33,checking,1.9,2025-07-05,256,5,0,4,33.59,2,0.1166,web,8,2026-03-05,736,0,0.7128,1585.99,0.2167
CLI-6759B9F7,Linda,Wilson,41,1984-06-16,linda10@icloud.com,+573030456893,Colombia,1276.63,2388.21,1164.87,0.9124567633574399,0.3471,-9997.18,6184.26,checking,12.3,2014-06-06,4303,2,0,16,167.34,3,0.0178,web,5,2026-03-12,615,1,0.7055,2771.04,0.1433
CLI-1AD77280,David,Wallace,35,1991-01-07,david86@icloud.com,+57 324 223 85 22,Colombia,988.01,4874.26,904.01,0.9149782227898219,0.1649,72031.45,3418.6,savings,1.3,2025-08-09,221,3,1,24,144.35,2,0.1657,app,5,2026-03-13,568,1,0.7873,1980.67,0.303
CLI-6B745488,Larry,Robinson,40,1985-07-01,lrobinson@outlook.com,813-565-2355x53352,Mexico,328.97,388.24,660.47,2.0076743027198956,-0.1129,-1606.34,1910.01,savings,19.5,2007-09-02,6772,3,1,24,91.23,1,0.1162,web,16,2026-03-01,782,1,0.9335,907.96,0.5509
